Name,MVA,HV (kV),LV (kV),Step -2,Step -1,Step 0,Step 1,Step 2,Step 3,Step 4,Step 5,Step 6,Step 7,Step 8,Step 9,Step 10,Step 11,Step 12,Step 13,Step 14,Step 15,Step 16,Step 17,Step 18,Step 19,Step 20,Step 21,Step 22,Step 23,Step 24,Step 25,Step 26,Step 27,Step 28,Step 29,Step 30,Step 31,Step 32,Step 33,Step 34
NEWCT1_NEWC10_T1,5.0,33,11.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038435662737217095,0.03841442690776123,0.02885432438150461,0.028841398586392508,0.019190179946813223,0.01920958627075959,0.019170462251069675,0.019110997725686436,0.019112335902030795,0.019112322247066,0.019299319100754754,0.019380758558774795,0.019380758558774795,0.019405789974111645
KIBAT1_KIBA10_T1,5.0,33,11.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053588571024631014,0.039032967550278096,0.02534320458412465,0.025108864745196875,0.025135914134920473,0.025136988692548226,0.02512761542869412,0.02512761542869412,0.025164803027366733
CHAP1-_CHAP3-_1,90.0,132,33.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.831246049204387e-11,0.007203936591066826,0.011678609388509316,0.011678609388509316,0.011418116858120539,0.0177197286598783,0.0177197286598783,0.00703154222340952,0.010009504885281241,0.013675258199943367,0.012959037914867019,0.029960614400057626,0.03157749943394569,0.03285938581769016,0.031430566701676634,0.0387446736242649,0.040510060986320956,0.04039000282344261,0.04833050196736235,0.04188631604474017,0.04126716684447804,0.04031415343640836,0.04033285020035969,0.040332659191117295,0.04034280935952621,0.04025470912040733,0.04025470912040733,0.02188780952220155
CHAP1-_CHAP3-_2,90.0,132,33.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WYSB3-_WYSB0G_1,12.5,33,0.6899999976158142,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
STCR3-_STCR5-_1,50.0,33,11.0,0,0,0,0.08067576288029565,0.15041966005611346,0.15041966015727537,0.13802574140191895,0.1380257415466535,0.14257477769239943,0.14287734159899815,0.15007255134152678,0.15468447015651798,0.15468447015651798,0.15518095805412002,0.1646598209966683,0.1646598209966683,0.1571862974134261,0.35029621796351207,0.5634795314391472,0.6468906919246118,0.15443453684942793,0.4020019658977187,0.588216516395077,0.4915278130060495,0.41515402266477125,0.6130842320449992,0.4361318627366147,0.6341564662254802,0.634774416919416,0.6126358877243119,0.5300436042913477,0.5302372647993076,0.530226832825322,0.5255425418979036,0.5263443025321412,0.5263443025321412,0.6595810243247752
ANANT1_ANAN10_T1,12.0,33,11.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21056809939574098,0.21174874091762413,0.15786366630012133,0.10427391403751007,0.10505687440147136,0.10551766617684143,0.10499813591716346,0.10494239958996367,0.10571681027691074,0.10567068350200302,0.10607302072954906,0.10617885432295669,0.10596548789309453,0.10615510639919953,0.10616244059455332,0.10616236575525419,0.10616634011475987,0.10613166978746211,0.10613166978746211,0.10626788850923446
ANANT2_ANAN20_T2,12.0,33,11.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21177643486012457,0.15787180520393748,0.10427512149441169,0.10505805208569088,0.10551888853685333,0.10499930803959548,0.1049435664625448,0.10571805252277384,0.10567192111055869,0.10607429942607703,0.10618014406800944,0.10596675546675545,0.10512851078187015,0.10513577368747422,0.10513569957562673,0.105139635303625,0.10510530197854745,0.10510530197854745,0.10524019663146435
MINS3-_MINS0G_1,44.20000076293945,33,0.6899999976158142,0,0,0,0.0,0.0,0.0,0.022069726374339058,0.022069726348571243,0.017721074184661838,0.01753593414285297,0.030688625287744443,0.03921485860595352,0.03921485860595352,0.03859253461512212,0.054723017759853256,0.054723017759853256,0.028337961079395547,0.008629059847256556,0.03560124856394495,0.029307644216995707,0.12433892300527477,0.1178418496290433,0.12232724862549552,0.11770339680388726,0.14940516634287834,0.15398338512045692,0.2756086427875726,0.2773202151476934,0.2780860301321195,0.27667521284055296,0.27555935049914904,0.2755705639658602,0.27557044628249383,0.27557678887572695,0.2755278478804955,0.2755278478804955,0.2758029510423898
LOBIT1_LOBI10_T1,24.0,33,11.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27681740632722457,0.2770035262226483,0.2028581011006355,0.1362921413615953,0.13465730486014924,0.1331022850571249,0.1281235454463355,0.13056461185486143,0.1305700445733786,0.130522655871368,0.130522655871368,0.13072733457576147
MOFTT1_MOFT10_T1,7.5,33,11.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08521879808693825,0.06170037521726153,0.039862131963014115,0.039487098367808955,0.035885455153213563,0.035886880202240554,0.03587445013951945,0.03587445013951945,0.03591377059987568
trf_EWEH1Q_EWEH3-_1,90.0,132,33.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013067558719917765,0.00013067558719917765,0.009441244100074483,0.006418695767159039,0.0031787942549807544,0.0037259573920331484,0.031062965036084442,0.029996042342667086,0.02979341699598889,0.03004449063274548,0.03807217108712619,0.03782088137301052,0.037816327835154075,0.040839319571501054,0.03799618316115522,0.037885100109513,0.03781469781817715,0.03781500782385092,0.037815004350697776,0.037815197625336694,0.03781411862170361,0.03781411862170361,0.03793590771854656
trf_EWEH3-_EWEH0G_1,43.16666793823242,33,0.6899999976158142,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036686820033914797,0.024754197258786165,0.01191159124724836,0.014083964250740705,0.12255643119196369,0.11843311231460535,0.11767402299075777,0.11861852157736547,0.15019885381841325,0.14925956159268947,0.14923898407963296,0.16121714981716304,0.1499735099984598,0.1495256229944239,0.14923084860923866,0.14923249582775538,0.1492324778051025,0.14923346951438465,0.14922719734137357,0.14922719734137357,0.1496769109857399
tr3_GRNA4-_GRNA1-_1,240.0,400,132.57000732421875,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6513661451068512e-11,1.9196989076722972e-11,1.9196989076722972e-11,1.6431118806080134e-11,1.639322951141656e-11,1.63475765578119e-11,1.6356582134615402e-11,1.6401036448846563e-11,1.6337089770229197e-11,1.6300231936970763e-11,1.6341775242482684e-11,1.634323664800842e-11,1.6281296263109037e-11,1.6284689932181963e-11,1.8907947660451992e-07,1.9293876054137656e-07,1.929828135904177e-07,1.6286845204079387e-11,1.6286304400464092e-11,1.628639843598651e-11,1.6285860594633544e-11,1.6288866412114694e-11,1.6288866412114694e-11,0.011014941629413853
tr3_GRNA4-_GRNA1-_2,240.0,400,132.57000732421875,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHAP3_AUX-_1,-9999.0,-9999,-9999.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
CHAP3_AUX-_2,-9999.0,-9999,-9999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
GRNA 780 tx,-9999.0,-9999,-9999.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
GRNA 680 tx,-9999.0,-9999,-9999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
EWEH3-AUX-_1,-9999.0,-9999,-9999.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
MINSC-AUX,-9999.0,-9999,-9999.0,0,0,0,0.0,0.0,0.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
EWEHOG-AUX-_1,-9999.0,-9999,-9999.0,0,0,0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
EWEHOG-AUX-_2,-9999.0,-9999,-9999.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
MINSC-_WTG,-9999.0,-9999,-9999.0,0,0,0,0.0,0.0,0.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
EWEH-_WTG-_1,-9999.0,-9999,-9999.0,0,0,0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
EWEH-_WTG-_2,-9999.0,-9999,-9999.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
STCR0G-_STCRLV,-9999.0,-9999,-9999.0,999,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
