network,Name,Rating (kA),Stage -1,Stage 0,Stage 1,Stage 2,Stage 3,Stage 4,Stage 5,Stage 6,Stage 7,Stage 8,Stage 9,Stage 10,Stage 11,Stage 12,Stage 13,Stage 14,Stage 15
ewehillwindfarm1,WTG05 B,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm1,WTG05 C,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm1,WTG05 D,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm1,WTG05 E,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm1,WTG05 OUTLINE A,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm1,WTG05 OUTLINE B,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm1,WTG05 OUTLINE C,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm1,WTG05 OUTLINE D,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm1,WTG06 A,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm1,WTG06 C,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm1,WTG06 D,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm1,WTG06 E,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm1,WTG06 OUTLINE A,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm1,WTG06 OUTLINE B,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm1,WTG06 OUTLINE C,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm1,WTG06 OUTLINE D,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm1,WTG01 A,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm1,WTG01 B,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm1,WTG01 C,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm1,WTG01 D,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm1,WTG01 E,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm1,WTG01 OUTLINE A,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm1,WTG01 OUTLINE B,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm1,WTG01 OUTLINE C,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm1,WTG01 OUTLINE D,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm1,WTG02 A,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm1,WTG02 B,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm1,WTG02 C,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm1,WTG02 D,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm1,WTG02 E,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm1,WTG02 OUTLINE A,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm1,WTG02 OUTLINE B,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm1,WTG02 OUTLINE C,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm1,WTG02 OUTLINE D,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm1,WTG03 A,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm1,WTG03 C,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm1,WTG03 D,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm1,WTG03 E,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm1,WTG03 OUTLINE A,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm1,WTG03 OUTLINE B,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm1,WTG03 OUTLINE C,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm1,WTG03 OUTLINE D,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm1,WTG01 WTG02,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm1,WTG02 WTG03,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm1,WTG06 WTG05,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm1,WTG05 WTG04,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,761 MINS WF,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,1L3A,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WG2 A,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WG2 B,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,POC,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,MINSCA BUSBAR,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,CB01 A,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,CB01 B,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,CB02 A,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,CB02 B,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,CB04 A,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,CB04 B,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG09 A,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG09 B,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG09 C,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG09 D,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG09 E,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG09 OUTLINE A,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG09 OUTLINE B,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG09 OUTLINE C,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG09 OUTLINE D,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG11 A,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG11 B,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG11 C,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG11 D,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG11 E,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG11 OUTLINE A,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG11 OUTLINE B,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG11 OUTLINE C,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG11 OUTLINE D,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG10 A,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG10 C,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG10 D,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG10 E,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG10 OUTLINE A,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG10 OUTLINE B,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG10 OUTLINE C,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG10 OUTLINE D,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG12 A,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG12 B,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG12 C,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG12 D,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG12 E,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG12 OUTLINE A,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG12 OUTLINE B,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG12 OUTLINE C,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG12 OUTLINE D,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG14 A,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG14 B,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG14 C,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG14 D,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG14 E,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG14 OUTLINE A,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG14 OUTLINE B,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG14 OUTLINE C,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG14 OUTLINE D,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG16 A,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG16 B,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG16 C,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG16 D,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG16 E,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG16 OUTLINE A,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG16 OUTLINE B,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG16 OUTLINE C,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG16 OUTLINE D,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG15 A,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG15 B,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG15 C,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG15 D,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG15 E,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG15 OUTLINE A,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG15 OUTLINE B,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG15 OUTLINE C,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG15 OUTLINE D,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG13 A,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG13 C,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG13 D,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG13 E,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG13 OUTLINE A,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG13 OUTLINE B,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG13 OUTLINE C,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG13 OUTLINE D,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG06 A,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG06 B,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG06 C,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG06 D,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG06 E,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG06 OUTLINE A,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG06 OUTLINE B,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG06 OUTLINE C,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG06 OUTLINE D,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG07 A,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG07 B,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG07 C,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG07 D,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG07 E,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG07 OUTLINE A,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG07 OUTLINE B,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG07 OUTLINE C,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG07 OUTLINE D,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG08 A,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG08 C,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
ewehillwindfarm2,WTG08 D,999.0,999,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
